content,ground
"Chất lượng sản phẩm phù hợp vs giá tiền, vải mỏng chất mặc hơi nóng nhưng form áo khá ok",1
Lại còn tặng thêm mask nữa chứ,1
Gooddd,1
Rất đáng tiền,1
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn,1
Chất lượng sản phẩm tuyệt vời,1
Nghi sao đặt hàng với trắng giao 2 cai màu vàng bo tay.,0
Giày đẹp,1
Chất lượng sản phẩm tạm được,1
Có điều đóng gói sơ xài,0
chất đẹp. rất đáng tiền,1
Đặt tiếp cái nữa để dành,1
"Dáng rộng và dài, thích lắm",1
Mình rất thích cách bán hàng của các bạn trong Nam,1
"Shop đóng gói cẩn thận, có kèm 1 tờ thiệp và 1 tờ rơi giới thiệu nữa. 😀",1
Rất đáng tiền Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh,1
"Chất lượng rất ok. đóng gói cẩn thận , chắc chắn",1
"Cực xinh luôn ý,em sợ sexy quá,nhưng đầm nhận form rất chuẩn,có mút ngực đàng hoàng,hở lưng cực tinh tế luôn,cảm ơn shop",1
Vải oke lắm luôn,1
"Bộ ngủ rất yêu, mua hàng của chị Loan mấy lần mà hôm nay mới để ý đến phần đánh giá",1
Chất lượng sản phẩm tuyệt vời,1
"Quần mặc vừa và dễ chịu, tgian giao hàng nhanh",1
Chấm sản phẩm 8.5/10 (tại rất khó lấy được điểm 10 của mình thôi),1
Chất vải đẹp nhưng đường may k đẹp lắm,1
Shop phục vụ rất tốt Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh Rất đáng tiền,1
Chân váy đẹp chỉ chủ nch dễ mến,1
Chất vải ko được tốt Shop phục vụ rất tốt Thời gian giao hàng rất nhanh,1
Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh moi dat hom truoc hom sau co hang roi Đóng gói sản phẩm rất đẹp và chắc chắn,1
Đáng mua :) Đóng gói sản phẩm rất đẹp và chắc chắn,1
Áo đẹp vải mát =)),1
"Giao hàng nhanh, giống hình",1
Thời gian giao hàng rất nhanh~,1
"Giao nhah , hàng chất so với giá bán❤️👍🏻 minh sẽ ụng hộ shop 😊",1
Đồ đẹp miễn chê luôn,1
Lỗi sản phẩm 01 bộ bị rách vs lại bị thâm kim,0
Chủ shop thân thiện 😄😄😄😄,1
Sẽ ủng hộ shop nhiều nữa,1
Thanks shop nhiều 😘,1
😗😗😗,1
Đáng tiền nhé :)),1
"Dây mềm đẹp, đeo ôm tay",1
Chất lượng sản phẩm kém Đóng gói sản phẩm kém Shop phục vụ kém Thời gian giao hàng chậm,0
Mua shop đồ nào cũng ưng đẹp như hình,1
Hàng đep lắm..,1
Thời gian giao hàng rất nhanh 5*,1
Chất lượng sản phẩm tuyệt vời,1
Vẫn ưng như lần đầu,1
Cũng may order lần 2 mọi thứ đều ok,1
Đẹp hơn sức tưởng tượng Đóng gói sản phẩm rất đẹp và chắc chắn,1
"Giày êm, hài lòng",1
Sau đó ko rep mình nx ạ,0
Áo đẹp,1
"Màu sắc đẹp, chất liệu dày dặn, tạm đc",1
"Tuy shop đã chụp hình & báo trc là hộp móp nhưng nhận hàng mình thấy vẫn còn đẹp chán :P móp ko nhiều mà giá này thì quá tốt, chất lượng sữa vẫn thơm ngon ko bị ảnh hưởng, date xa",1
Sau bao nhiêu lần mua áo trên shopee lần này mình rất hài lòng,1
Sản phẩm ổn so với giá tiền,1
Đặt vì sợ bạn ý ko gửi kịp và có mã khuyến mãi vận chuyển nữa,1
Chất lượng tạm ổn,0
Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh Rất đáng tiền Shop phục vụ rất tốt,1
Nhưng gìay NIKE mà sao lại box ADIDAS ạ,0
Dài kinh khủng @@,0
Đóng gói sản phẩm rất đẹp và chắc chắn Còn chất lượng sản phẩm thì vì chưa xài nên chưa biết nhưng vẫn ủng hộ và cho shop 5*,1
"Màu đỏ đô cũng đẹp, màu sắc ưng như những gì tưởng tượng",1
"Áo đẹp cực, rẻ mà đẹp, he he",1
"chất hơi xấu, mầu hơi đậm so với ảnh",0
Buồn hàng ko giống ảnh,0
Ao đẹp như ý Chất lượng sản phẩm tuyệt vời,1
Áo đẹp dã man ạ 😍😍 chất đẹp lắm ý 👌👌,1
Ko đúng trọng lượng,0
Shop phục vụ rất tốt,1
"Rất hài lòng, mua ngay đợt sale mà vẫn đc chất lượng tốt",1
Chất lượng sản phẩm tuyệt vời,1
Đồ cũng đẹp phết,1
"Chất lượng sản phẩm tuyệt vời, Thời gian giao hàng rất nhanh, giá hời",1
"Phần nẹp váy may nhăn nheo, dúm dó",0
Thời gian giao hàng rất nhanh,1
Chất lượng sản phẩm tốt Đóng gói sản phẩm chắc chắn Đóng gói sản phẩm chắc chắn Đóng gói sản phẩm chắc chắn,1
Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt,1
Áo nhỏ quá,0
Mau dam wa..mac ao mong k dc...ao bi loi quai.,0
"Đóng gói sản phẩm rất đẹp và chắc chắn, thời gian giao hàng rất nhanh",1
Sẽ còn ủng hộ shop.❤️,1
Sản phẩm cũng ok với mức giá phù hợp,1
"Hàng in ổn, chất vải nhiều nilon",1
"Có đáp bụng và chun Bầu bí mặc quần thoải mái lắm, giá như vậy mua dc quần như vậy là hời lắm",1
sao đặt hai cái khác nhau mà giao hai cái giống nhau vậy shop,0
Quá thất vọng khi shop giao hàng lỗi,0
Sản phẩm giống như đã bị mở ra sử dụng vì son tràn ra miệng vỏ nhưng tạm chấp nhận vì chất son ổn,1
Chất lượng sp tốt nhưng giao hàng chậm onl cũng chẳng trả lời gì,1
Mua 3 áo mà giao 2 áo mẫu như hình còn 1 áo kiểu khác vải xấu mỏng k đáng tiền,0
Chất dày dặn,1
"Khăn mỏng, mịn, phù hợp với giá",1
Siêu cưng,1
Quá ưng nha shop,1
Đã inbox shop giao màu xanh lại giao màu hồng,0
Tuy nhỏ nhưng có võ đó nhe hehe,1
Sp hợp vs giá thành Shop phục vụ tốt,1
Áo thực tế xấu tệ ko đẹp như hình: chất giống loại vải thun để may lót trong khi trên hình thì như thun giấy.,0
Chất thì nóng kinh khủng,0
"Shop phục vụ rất tốt, chất lượng sp ok",1
in hình có chỗ hơi đen xíu,0
"Vải k phải da cá nên khá mát nhưng hơi mỏng, so với giá tiền thì như thế là quá ổn ❤",1
Rất đáng tiền,1
Bé rất thích,1
Lần thứ 2 mua son ở shop,1
》Shop luôn xứng 5 sao,0
Rất vừa ý,1
"Nhưng không sao, son vẫn rất nên mua để dùng ạ. 10000 điểm cho son đẹp và cả chủ shop đáng iu ^^",1
"Ao rất đẹp,se ung ho shop nữa",1
Mình ưng ý,1
"Áo mềm mịn, form hơi nhỏ",1
"Áo đẹp, chất đẹp, tiền cũng đẹp 😊😊",1
"Shop phục vụ tận tình, mình rất hài lòng",1
Chất lượng sản phẩm tuyệt vời nhưng maˋ miˋnh mặc bị rộng :v,1
Shop phục vụ rất tốt Thời gian giao hàng rất nhanh,1
Mình nhận được hàng rất nhanh,1
Shop uy tín,1
Ok ban nhe,1
Hàng đẹp và ok giao hàng đúng hẹn sp y hình,1
Rất đáng tiền,1
Shop giao thiếu hàng nhưng rất có trách nhiệm,1
Chất lượng sản phẩm tuyệt vời,1
Chỉ thừa hơi nhiều,0
Đẹp tuy đường may hơi xấu 😅,1
"Màu sắc hợp thời trang, bộ 3 túi thích hợp dùng trong nhiều dịp, Rất đáng tiền Thời gian giao hàng rất nhanh",1
Sợ bẩn í,0
Form hơi nhỏ so vs mong đợi,1
Thời gian giao hàng khá ok,1
Hàng không được như trong ảnh,0
Sp đúng giá khuyến mại,1
Mới mặc 1 lần áo đã rách,0
Mọi người nhớ mua nhiều ở shop hơn nhé,1
"Thời gian giao hàng rất lâu, sảng không được hài cho lắm",0
"Shop phục vụ rất kém Chất lượng sản phẩm rất kém， Rất không đáng tiền, giao thiếu hàng còn nói để lần sau đặt hàng bù lại, chắc còn đặt lần sau",0
Thanks shop,1
Đẹp lắm đấy,1
"Hàng y hình, rất tốt",1
"49k - hàng như hình, loại dry 48h mùi k đc ưng lắm",0
Cứng cáp gọn gàng vô cùng ưng nhé,1
"Vải đẹp, form đẹp",1
"Form đẹp, vải nỉ nhưng bận không bị nóng",1
Sẻ ủng hộ shop lâu dài,1
Chất lượng sản phẩm tuyệt vời,1
"Chất lượng sản phẩm tuyệt vời, mông 93cm mặc vừa luôn 😆",1
Áo xinh 😍😍😍,1
Giày có hộp nhưng không phải của adidas,0
Chất lượng vải ok,1
Sản phẩm không giống như trong hình,0
Shop phục vụ thiếu chuyên nghiệp,0
Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn,1
Hàng bị tháo tay Áo có vần chĩ giống như đã đc sử dụng,0
"Chất lượng sản phẩm tuyệt vời, mua hàng shop cái nao cũng ưng",1
Áo đẹp,1
Áo form rộng dài đẹp Chất lượng sản phẩm tuyệt vời,1
"Áo đẹp, mặc rất mát, giá cả cũng ok",1
Chất lượng sản phẩm phù hợp với giá,1
Ko bị lỗi,1
"Váy hợp lý giá tiền, màu trắng rất sáng ảnh, cho shop 5 sao",1
Quá hài lòng lun,1
Áo y hình,1
Sản phẩm rất tốt..đóng gói kĩ.,1
"Chất vải dày dặn, giao hàng nhanh, rất hài lòng về shop",1
Sẻ ủng hộ shop tiếp,1
"Chất lượng sản phẩm tuyệt vời, vải đẹp 😘 với giá như vậy là quá tốt",1
Không có gì phải chê,1
"Hàng đẹp, đúng chủng loại chắc chắn",1
Thanks shop <3,1
Không giao áo mà giao đại 1 cái váy gì đâu kh,0
Giao hàng k đúng sản phẩm,0
"Ngũ cốc nhiều loại hạt, ăn rất ngon",1
Giày nhìn giống trên hình mang khá êm và vừa chân..đường may chưa tỉ mỉ lắm,1
Tuy nhiên,1
Nhưng mình thấy mặc vào vòng 1 mình to hơn huhu,0
"Shop gửi k đúng hàng, đã gửi hàng chờ shop đổi nhưng chưa thấy phản hồi",0
"Túi đựng nhìn sang trọng, giá phải chăng",1
Hi vọng dùng lâu dài,1
Còn thua đồ second hand,0
"Chất lượng sản phẩm tốt, date dài",1
Âm thanh rất dở,0
Rất đẹp,1
"Shop nhiệt tình, giao hàng nhanh",1
Nc ok,1
Mà vải cũng y như vậy nè,0
"Hơi không thích cái cúc vì khâu hơi lỏng, cái này tự xử cũng được =)))) nói chung là thích lắm =))) form đúng chuẩn Korea =))))",1
"Chất lượng sản phẩm tạm được,cổ áo ko giống hình,nhận áo hơi thất vọng,đường may sơ sài,so với giá áo chưa hợp lý,hi vọng shop nâng cao chất lượng tốt hơn",0
Xấu ngoài sự tưởng tượng!!!!,0
"Ổn, vải mỏng",0
3 - Shop phục vụ tốt 👌,1
Shop phục vụ rất tốt,1
"Chuẩn hình,chất lượng 5*,bán hàng rất có tâm❤️",1
Ren không giống trong hình,0
Váy k đc nhue mong muốn,0
Sẽ mua lại khi cần ^^,1
Váy rất xinh dày dặn chắc chắn,1
Chất áo thì k phải lăn tănnn luôn nhưng form hơi to,1
"vải thô, không mềm, bị bạc",0
"Áo ko quá mỏng, nhưng mặc rất ấm, chắn gió tốt, thừa chỉ hơi nhiều còn lại ok rất đáng tiền",1
"Áo đẹp, Chất lượng sản phẩm tuyệt vời",1
Phai từ khác gói khác sang nhìn rất mất cảm tình,0
Đóng gói ok.chất vải oki.nhưng shop như kiểu thải các áo bị lỗi hay sao mà áo em bị rách nách.trễ vai nhưng chỉ cần đưa tay lên buộc tóc là thành bó cổ luôn.đề nghị shop xem lại,0
Xấu thật,0
"Chất lượng sản phẩm tạm được Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Giá cả chấp nhận được Thời gian giao hàng nhanh.Vải hơi mỏng,mặc mát",1
Đóng gói sản phẩm rất kém Chất lượng sản phẩm tạm được,0
Đóng gói sản phẩm tạm được Shop phục vụ khá tốt Chất lượng sản phẩm tạm được,1
Rất hài lòng,1
Khử mùi tốt,1
Chất lượng sản phẩm tuyệt vời,1
"Áo đẹp, ưng bụng, cơ mà chọn size theo số kí mà vẫn thấy hơi chật tý, thích rộng hơn, ủng hộ shop nên đặt tiếp don nua",1
Chất lượng sản phẩm tạm được. size quá bé so với giới thiệu,1
"Giao nhanh, chất lượng ok, nơi tin cậy để đặt hàng",1
Sẽ ủng hộ shop tiếp tục trong thời gian tới nữa 😆 wait for me,1
Có điều mình m75 mặc hơi ngắn tí,1
Rất đáng tiền,1
Kẹp hạt tốt,1
Đường may tạm đươc,1
đẹp rất đáng tiền hơn sự kỳ vọng,1
"Hàng như hình, chất lượng ok",1
Siêu xinh luôn,1
Ngàn sao cho shop,1
Giày bị lem màu xanh hồng bẩn hết đế,0
Thời gian giao hàng nhanh mới đặt hôm trước hôm sau đã nhận được hàng,1
Đóng gói sản phẩm rất đẹp và chắc chắn,1
Rất không đáng tiền,0
Chất lượng sản phẩm đẹp hơn mong đợi.Hàng tốt giá rẻ.Đóng gói sản phẩm đẹp,1
Cảm ơn shop,1
5 sao.....sản phẩm đẹp và rất vừa y,1
Nhưng thiếu phụ kiện,1
Rất đáng tiền Thời gian giao hàng rất nhanh,1
Sai hàng,0
Áo tạm được,1
Đặt áo cổ thuyền lại giao cổ tròn v shop,0
Shop phục vụ rất tốt,1
Sản phẩm mua 3 chỉ có 1 cái là đẹ,0
"Tay áo hơi ngắn so với m, hehe",1
Nhưng thật sự bất ngờ vì chất lượng sp tốt hơn tưởng tượng,1
Từ nay thôi cạch mặt bọn này,0
Áo đẹp.đúng mẫu.gói hàng kỹ,1
Rất hài lòng!,1
Ưng nhất là chỗ mở cỗ tay áo có viền vải nên chắc chắn,1
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh Shop phục vụ rất tốt Đóng gói sản phẩm rất đẹp và chắc chắn,1
"Áo dẹp hơn mong đợi, Đóng gói sản phẩm rất đẹp và chắc chắn",1
Sp kém chất lượng,0
Shop phục vụ rất tốt,1
Cảm ơn shop,1
Rất đáng tiền,1
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền,1
Áo rất đẹp và xịn,1
"Quần vic chất ok, thích chất đó, sẽ mua tiếp",1
Hàng đẹp và ưng ý lắm ạ Chất lượng sản phẩm tuyệt vời,1
"Chất lượng sản phẩm tuyệt vời, shop phục vụ rất tốt, rất đáng tiền",1
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh,1
"Đồ đẹp nè, chủ shop vô cùng thân thiện nc dth nữa ❤️",1
Nói chug 10 saooooo,1
"Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh Mới đặt ngày 10 mà ngày 11 đã giao rồi ,se tiếp tuc ung ho shop",1
Đóng gói sản phẩm rất đẹp và chắc chắn( nhưng lần sau Shop cho 1c bịch chứ bóc ra rồi ko có bịch đựng đồ)sẽ ủng hộ Shop lần sau típ😘Thks Shop nhiều..💃💃💃,1
"Áo đẹp lắm ạ, em 1m61, 49kg mặc form rộng, có điều tay dài quá :v nhưng kh sao :3 sẽ ủng hộ tiếp",1
K đáng tiền,0
Sản phẩm dễ phối đồ,1
Áo đẹp lắm ok lắm luôn,1
"Dính keo 502 lốm đốm, hình dán ngược, nhưng chấp nhận đc Shop phục vụ rất tốt",1
Giấy dai,0
"Mua 3 loại của shop đều rất đẹp, vừa vặn, chắc chắn",1
Rộng,0
Form vừa nè,1
K đc ưng cho lắm,0
Giao sai k đúng ý,1
Áo y hình,1
